character_posX,character_posY,character_velX,character_velY,character_accX,character_accY,character_orientation,character_rotation,character_angAcc,monster_posX,monster_posY,monster_velX,monster_velY,monster_accX,monster_accY,monster_orientation,monster_rotation,monster_angAcc,monster_image,action
249.66519,264.0907,0.007093654,0.99997264,-2.0138854E-4,1.436472E-6,-0.021847159,0.0,0.0,252.94604,153.17387,-0.036736567,0.6990069,4.950352E-5,5.429983E-6,0.06680677,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.67229,265.09067,0.0068922653,0.9999741,-1.8435484E-4,1.3232232E-6,-0.021847159,0.0,0.0,252.9093,153.87288,-0.03668706,0.69901234,9.955121E-4,4.7701596E-5,0.06680677,0.0,-8.1958744E-4,cuteMonster_red.jpeg,PathFollow
249.67918,266.09064,0.0067079104,0.9999754,-1.6881138E-4,1.2040139E-6,-0.021847159,0.0,0.0,252.87262,154.57188,-0.03569155,0.69906,9.051917E-4,4.3290853E-5,0.06680677,-8.1958744E-4,-7.4140925E-4,cuteMonster_red.jpeg,PathFollow
249.6859,267.0906,0.006539099,0.9999766,-1.5462315E-4,1.090765E-6,-0.021847159,0.0,0.0,252.83693,155.27095,-0.034786355,0.6991033,8.231474E-4,3.927946E-5,0.065987185,-0.0015609968,-6.4725976E-4,cuteMonster_red.jpeg,PathFollow
249.69244,268.09058,0.0063844756,0.99997765,-1.4166962E-4,1.001358E-6,-0.021847159,0.0,0.0,252.80214,155.97005,-0.033963207,0.6991426,7.486172E-4,3.5649537E-5,0.06442619,-0.0022082566,-5.410028E-4,cuteMonster_red.jpeg,PathFollow
249.69882,269.09055,0.006242806,0.99997866,-1.298183E-4,9.059906E-7,-0.021847159,0.0,0.0,252.76817,156.66919,-0.03321459,0.6991782,6.8090187E-4,3.23534E-5,0.062217936,-0.0027492594,-4.2656745E-4,cuteMonster_red.jpeg,PathFollow
249.70506,270.0905,0.0061129876,0.99997956,-1.19000164E-4,8.34465E-7,-0.021847159,0.0,0.0,252.73495,157.36836,-0.03253369,0.6992106,6.193757E-4,2.936721E-5,0.059468675,-0.0031758267,-3.0783837E-4,cuteMonster_red.jpeg,PathFollow
249.71118,271.09048,0.0059939874,0.9999804,-1.09130095E-4,7.56979E-7,-0.021847159,0.0,0.0,252.70242,158.06757,-0.031914316,0.69923997,5.634619E-4,2.6655198E-5,0.056292847,-0.0034836652,-1.8854071E-4,cuteMonster_red.jpeg,PathFollow
249.71718,272.09045,0.0058848574,0.99998116,-1.0010637E-4,6.854534E-7,-0.021847159,0.0,0.0,252.6705,158.7668,-0.031350855,0.6992666,5.1265827E-4,2.4193525E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.72307,273.09042,0.005784751,0.9999819,-9.18637E-5,6.2584877E-7,-0.021847159,0.0,0.0,252.63914,159.46606,-0.030838197,0.6992908,4.664844E-4,2.1970272E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.72885,274.0904,0.005692887,0.9999825,-8.431748E-5,5.7816504E-7,-0.021847159,0.0,0.0,252.6083,160.16536,-0.030371713,0.6993128,4.2450987E-4,1.9949675E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.73454,275.09036,0.00560857,0.9999831,-7.741903E-5,5.185604E-7,-0.021847159,0.0,0.0,252.57794,160.86467,-0.029947203,0.6993328,3.863493E-4,1.810789E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.74016,276.09033,0.005531151,0.9999836,-7.1125665E-5,4.7683716E-7,-0.021847159,0.0,0.0,252.54799,161.564,-0.029560853,0.6993509,3.5167075E-4,1.6444921E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.74568,277.0903,0.0054600253,0.9999841,-6.534336E-5,4.3511392E-7,-0.021847159,0.0,0.0,252.51843,162.26335,-0.029209182,0.69936734,3.2013172E-4,1.4936924E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.75114,278.09027,0.005394682,0.9999845,-6.0073005E-5,4.053116E-7,-0.021847159,0.0,0.0,252.48923,162.96272,-0.02888905,0.6993823,2.9145592E-4,1.35660175E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.75655,279.09024,0.0053346087,0.9999849,-5.5259465E-5,3.6358833E-7,-0.021847159,0.0,0.0,252.46034,163.66211,-0.028597595,0.6993959,2.6538037E-4,1.231432E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.76189,280.09024,0.005279349,0.9999853,-1.873358E-4,8.940697E-7,-0.021847159,0.0,5.2830036E-4,252.43175,164.36151,-0.028332215,0.69940823,2.4166834E-4,1.1187792E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.76717,281.09024,0.005092013,0.9999862,-1.7132098E-4,8.046627E-7,-0.021847159,5.2830036E-4,4.762492E-4,252.40341,165.06091,-0.028090546,0.69941944,2.2010933E-4,1.0162592E-5,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.77226,282.09024,0.004920692,0.999987,-1.567181E-4,7.390976E-7,-0.021318858,0.0010045496,4.1421416E-4,252.37532,165.76033,-0.027870437,0.69942963,2.0049736E-4,9.232759E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.77718,283.09024,0.004763974,0.9999877,-1.4337743E-4,6.67572E-7,-0.02031431,0.0,0.0,252.34744,166.45976,-0.02766994,0.69943887,1.8266364E-4,8.392334E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.78194,284.09024,0.0046205963,0.9999884,-1.3121004E-4,6.198883E-7,-0.02031431,0.0,0.0,252.31978,167.1592,-0.027487276,0.6994473,1.6642529E-4,7.623434E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.78656,285.09024,0.0044893865,0.999989,-1.2011477E-4,5.6028364E-7,-0.02031431,0.0,0.0,252.2923,167.85864,-0.02732085,0.6994549,1.5164986E-4,6.9260595E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.79105,286.09024,0.004369272,0.9999895,-1.0997753E-4,5.185604E-7,-0.02031431,0.0,0.0,252.26498,168.55809,-0.027169202,0.6994618,1.3820361E-4,6.3002108E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.79541,287.09024,0.0042592944,0.99999005,-1.0071953E-4,4.6491624E-7,-0.02031431,0.0,0.0,252.23781,169.25755,-0.027030997,0.69946814,1.259828E-4,5.7280063E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.79967,288.09024,0.0041585746,0.9999905,-9.227102E-5,4.2319297E-7,-0.02031431,0.0,0.0,252.21077,169.95702,-0.026905015,0.69947386,1.14862065E-4,5.209446E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.80383,289.09024,0.0040663034,0.99999094,-8.457033E-5,3.874302E-7,-0.02031431,0.0,0.0,252.18387,170.6565,-0.026790153,0.69947904,1.0472536E-4,4.7445296E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.80789,290.09024,0.003981733,0.9999913,-7.751242E-5,3.6358833E-7,-0.02031431,0.0,0.0,252.15707,171.35597,-0.026685428,0.6994838,9.550806E-5,4.309416E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.81187,291.09024,0.0039042209,0.99999166,-7.1078306E-5,3.218651E-7,-0.02031431,0.0,0.0,252.13039,172.05545,-0.026589919,0.6994881,8.711312E-5,3.921986E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.81578,292.09024,0.0038331426,0.99999195,-6.520133E-5,2.9802322E-7,-0.02031431,0.0,0.0,252.10379,172.75494,-0.026502807,0.69949204,7.947385E-5,3.5703183E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
249.81961,293.09024,0.0037679411,0.99999225,-5.9821246E-5,2.7418136E-7,-0.02031431,0.0,0.0,252.07729,173.45444,-0.026423333,0.6994956,7.2512215E-5,3.2484531E-6,0.052809183,0.0,0.0,cuteMonster_red.jpeg,PathFollow
