character_posX,character_posY,character_velX,character_velY,character_accX,character_accY,character_orientation,character_rotation,character_angAcc,monster_posX,monster_posY,monster_velX,monster_velY,monster_accX,monster_accY,monster_orientation,monster_rotation,monster_angAcc,monster_image,action
500.0,300.0,0.0,0.0,-0.060000002,-0.060000002,0.0,0.0,0.01,100.0,300.0,0.0,0.0,0.06434015,0.02757435,0.0,0.0,-0.01,cuteMonster_red.jpeg,PathFollow
500.0,300.0,-0.060000002,-0.060000002,-0.054,-0.054,0.0,0.01,0.009000001,100.0,300.0,0.06434015,0.02757435,0.057906132,0.024816914,0.0,-0.01,-0.009000001,cuteMonster_red.jpeg,PathFollow
499.94,299.94,-0.11400001,-0.11400001,-0.048480004,-0.048480004,0.01,0.019000001,0.0081,100.06434,300.0276,0.12224628,0.05239126,0.052115537,0.022335216,-0.01,-0.019000001,-0.0081,cuteMonster_red.jpeg,PathFollow
499.826,299.826,-0.16248001,-0.16248001,-0.043403976,-0.043403976,0.029000001,0.0271,0.0072899996,100.186584,300.08,0.17436182,0.07472648,0.046903975,0.020101685,-0.029000001,-0.0271,-0.0072899996,cuteMonster_red.jpeg,PathFollow
499.6635,299.6635,-0.20588398,-0.20588398,-0.038738627,-0.038738627,0.056100003,0.03439,0.006561001,100.36095,300.15472,0.2212658,0.09482816,0.04221358,0.018091511,-0.056100003,-0.03439,-0.006561001,cuteMonster_red.jpeg,PathFollow
499.45764,299.45764,-0.2446226,-0.2446226,-0.034453023,-0.034453023,0.09049,0.040951,0.0059049004,100.582214,300.24954,0.26347938,0.11291967,0.037992217,0.016282367,-0.09049,-0.040951,-0.0059049004,cuteMonster_red.jpeg,PathFollow
499.213,299.213,-0.27907562,-0.27907562,-0.030518467,-0.030518467,0.131441,0.0468559,0.00531441,100.845695,300.36246,0.3014716,0.12920204,0.034193,0.014654135,-0.131441,-0.0468559,-0.00531441,cuteMonster_red.jpeg,PathFollow
498.93393,298.93393,-0.3095941,-0.3095941,-0.026908452,-0.026908452,0.1782969,0.05217031,0.004782969,101.14716,300.49167,0.3356646,0.14385617,0.030773703,0.01318871,-0.1782969,-0.05217031,-0.004782969,cuteMonster_red.jpeg,PathFollow
498.62433,298.62433,-0.33650255,-0.33650255,-0.023598403,-0.023598403,0.2304672,0.05695328,0.004304672,101.48283,300.63553,0.3664383,0.15704487,0.027696332,0.01186984,-0.2304672,-0.05695328,-0.004304672,cuteMonster_red.jpeg,PathFollow
498.2878,298.2878,-0.36010095,-0.36010095,-0.02056553,-0.02056553,0.28742048,0.061257955,0.0038742046,101.849266,300.79257,0.39413464,0.1689147,0.024926698,0.010682857,-0.28742048,-0.061257955,-0.0038742046,cuteMonster_red.jpeg,PathFollow
497.9277,297.9277,-0.3806665,-0.3806665,-0.017788762,-0.017788762,0.34867844,0.065132156,0.0034867846,102.2434,300.9615,0.41906133,0.17959756,0.02243403,0.009614572,-0.34867844,-0.065132156,-0.0034867846,cuteMonster_red.jpeg,PathFollow
497.54703,297.54703,-0.39845526,-0.39845526,-0.0152485315,-0.0152485315,0.4138106,0.06861894,0.0031381063,102.66246,301.14108,0.44149536,0.18921213,0.020190626,0.008653115,-0.4138106,-0.06861894,-0.0031381063,cuteMonster_red.jpeg,PathFollow
497.14856,297.14856,-0.4137038,-0.4137038,-0.01292674,-0.01292674,0.48242956,0.07175705,0.0028242953,103.10396,301.3303,0.461686,0.19786525,0.018171564,0.007787806,-0.48242956,-0.07175705,-0.0028242953,cuteMonster_red.jpeg,PathFollow
496.73486,296.73486,-0.42663053,-0.42663053,-0.010806677,-0.010806677,0.5541866,0.07458134,0.0025418662,103.56564,301.52817,0.47985756,0.20565306,0.016354406,0.007009016,-0.5541866,-0.07458134,-0.0025418662,cuteMonster_red.jpeg,PathFollow
496.30823,296.30823,-0.4374372,-0.4374372,-0.0088727325,-0.0088727325,0.6287679,0.07712321,0.0022876791,104.0455,301.73383,0.49621198,0.21266207,0.014718965,0.0063081114,-0.6287679,-0.07712321,-0.0022876791,cuteMonster_red.jpeg,PathFollow
495.8708,295.8708,-0.44630992,-0.44630992,-0.0071105836,-0.0071105836,0.70589113,0.07941089,0.0020589114,104.54171,301.9465,0.51093096,0.21897018,0.013247073,0.0056772856,-0.70589113,-0.07941089,-0.0020589114,cuteMonster_red.jpeg,PathFollow
495.42447,295.42447,-0.45342052,-0.45342052,-0.005506891,-0.005506891,0.78530204,0.0814698,0.0018530205,105.05264,302.16547,0.524178,0.22464746,0.011922365,0.0051095635,-0.78530204,-0.0814698,-0.0018530205,cuteMonster_red.jpeg,PathFollow
494.97104,294.97104,-0.45892742,-0.45892742,-0.004049337,-0.004049337,0.8667718,0.083322816,0.0016677186,105.57682,302.3901,0.5361004,0.22975703,0.010730123,0.004598613,-0.8667718,-0.083322816,-2.3725629E-4,cuteMonster_red.jpeg,PathFollow
494.51212,294.51212,-0.46297675,-0.46297675,-0.0027265549,-0.0027265549,0.95009464,0.08499053,0.001500947,106.11292,302.61987,0.54683053,0.23435564,0.009657115,0.0041387426,-0.95009464,-0.08356007,0.0021734885,cuteMonster_red.jpeg,PathFollow
494.04913,294.04913,-0.4657033,-0.4657033,-0.0015279383,-0.0015279383,1.0350852,0.08649148,0.0013508521,106.65975,302.85422,0.5564877,0.23849438,0.0086914,0.0037248835,-1.0336547,-0.08138658,0.0043499656,cuteMonster_red.jpeg,PathFollow
493.58344,293.58344,-0.46723124,-0.46723124,-4.4374465E-4,-4.4374465E-4,1.1215767,0.08784233,0.0012157671,107.21624,303.0927,0.5651791,0.24221927,0.0078222575,0.0033523918,-1.1150413,-0.07703662,0.006246523,cuteMonster_red.jpeg,PathFollow
493.1162,293.1162,-0.467675,-0.467675,5.3507683E-4,5.3507683E-4,1.209419,0.0890581,0.00109419,107.78142,303.33493,0.5730014,0.24557166,0.007040024,0.0030171499,-1.1920779,-0.0707901,0.007828807,cuteMonster_red.jpeg,PathFollow
492.64853,292.64853,-0.46713993,-0.46713993,0.0014169335,0.0014169335,1.2984772,0.09015229,9.847708E-4,108.354416,303.5805,0.5800414,0.2485888,0.0063360212,0.0027154356,-1.2628679,-0.06296129,0.009073908,cuteMonster_red.jpeg,PathFollow
492.1814,292.1814,-0.465723,-0.465723,0.0022095055,0.0022095055,1.3886294,0.09113707,8.862935E-4,108.934456,303.8291,0.58637744,0.25130424,0.00570243,0.0024438829,-1.3258293,-0.05388738,0.0099702235,cuteMonster_red.jpeg,PathFollow
491.71567,291.71567,-0.4635135,-0.4635135,0.0029200136,0.0029200136,1.4797665,0.09202336,7.976644E-4,109.520836,304.0804,0.5920799,0.25374812,0.005132186,0.002199489,-1.3797166,-0.043917157,0.010516958,cuteMonster_red.jpeg,PathFollow
491.25217,291.25217,-0.4605935,-0.4605935,0.0035550147,0.0035550147,1.5717899,0.092821024,7.178977E-4,110.112915,304.33417,0.5972121,0.25594762,0.0046189725,0.001979533,-1.4236338,-0.0334002,0.010723396,cuteMonster_red.jpeg,PathFollow
490.79156,290.79156,-0.45703846,-0.45703846,0.0041207164,0.0041207164,1.6646109,0.093538925,6.4610766E-4,110.71013,304.59012,0.6018311,0.25792715,0.0041570724,0.0017815798,-1.457034,-0.022676803,0.010607898,cuteMonster_red.jpeg,PathFollow
490.33453,290.33453,-0.45291775,-0.45291775,0.00462271,0.00462271,1.7581497,0.09418503,5.81497E-4,111.31196,304.84805,0.60598814,0.25970873,0.0037413656,0.0016034127,-1.4797108,-0.012068905,0.010196748,cuteMonster_red.jpeg,PathFollow
489.88162,289.88162,-0.44829506,-0.44829506,-0.050076284,0.013319319,1.8523347,0.09476653,-0.008358653,111.917946,305.10776,0.6097295,0.26131216,0.0033672273,0.0014430732,-1.4917797,-0.0018721567,0.009522825,cuteMonster_red.jpeg,PathFollow
489.43332,289.43332,-0.49837133,-0.43497574,-0.045210894,0.012419072,1.9471012,0.08640788,-0.010367855,112.52767,305.36908,0.6130968,0.26275522,0.0030305027,0.0012987554,-1.4936519,0.007650668,0.008624169,cuteMonster_red.jpeg,PathFollow
488.93494,288.99835,-0.5435822,-0.42255667,-0.040818732,0.011574286,2.033509,0.07604002,-0.011926085,113.14077,305.63184,0.61612725,0.26405397,0.0027274608,0.0011688828,-1.4860013,0.016274836,0.007542579,cuteMonster_red.jpeg,PathFollow
488.39136,288.5758,-0.58440095,-0.41098237,-0.03685402,0.010782704,2.109549,0.06411394,-0.013021914,113.7569,305.8959,0.6188547,0.26522285,0.0024547218,0.0010519773,-1.4697264,0.023817414,0.0063220747,cuteMonster_red.jpeg,PathFollow
487.80695,288.16483,-0.621255,-0.40019965,-0.033275325,0.01004192,2.173663,0.05109202,-0.01365785,114.375755,306.16113,0.6213094,0.2662748,0.0022092522,9.4677805E-4,-1.445909,0.03013949,0.005007548,cuteMonster_red.jpeg,PathFollow
487.1857,287.76462,-0.6545303,-0.39015773,-0.030045187,0.0093494505,2.2247548,0.037434172,-0.013743417,114.99706,306.4274,0.62351865,0.2672216,0.0019883276,8.5210503E-4,-1.4157696,0.035147037,0.0036433656,cuteMonster_red.jpeg,PathFollow
486.53116,287.37445,-0.6845755,-0.3808083,-0.027129728,0.008702758,2.262189,0.023690755,-0.012369076,115.62058,306.6946,0.625507,0.2680737,0.0017894864,7.6690316E-4,-1.3806225,0.038790405,0.0022721428,cuteMonster_red.jpeg,PathFollow
485.8466,286.99365,-0.7117052,-0.37210554,-0.024498368,0.008099308,2.2858796,0.011321679,-0.011132168,116.246086,306.96268,0.6272965,0.2688406,0.0016105294,6.902218E-4,-1.3418322,0.04106255,9.3367026E-4,cuteMonster_red.jpeg,PathFollow
485.1349,286.62155,-0.73620355,-0.36400622,-0.022123432,0.0075366795,2.2972014,1.895111E-4,-0.010018951,116.87338,307.2315,0.628907,0.26953083,0.0014494776,6.2121154E-4,-1.3007696,0.04199622,-3.3604988E-4,cuteMonster_red.jpeg,PathFollow
484.39868,286.25754,-0.758327,-0.35646954,-0.01997996,0.0070124744,2.297391,-0.00982944,-0.009017056,117.50229,307.50104,0.6303565,0.27015203,0.0013045252,5.590886E-4,-1.2587733,0.041660167,-0.0015055487,cuteMonster_red.jpeg,PathFollow
483.64035,285.90106,-0.77830696,-0.34945706,-0.018045407,0.006524342,2.2875614,-0.018846497,-0.00811535,118.132645,307.77118,0.631661,0.27071112,0.0011740684,5.0318835E-4,-1.2171131,0.040154617,-0.0025484632,cuteMonster_red.jpeg,PathFollow
482.86203,285.5516,-0.7963524,-0.3429327,-0.016299367,0.0060700416,2.268715,-0.026961848,-0.0073038153,118.764305,308.0419,0.6328351,0.2712143,0.0010566652,4.5285822E-4,-1.1769586,0.0,0.0,cuteMonster_red.jpeg,PathFollow
482.06567,285.20868,-0.81265175,-0.33686265,-0.014723492,0.0056474297,2.241753,-0.034265663,-0.006573434,119.39714,308.3131,0.63389176,0.27166715,9.5099804E-4,4.0757953E-4,-1.1769586,0.0,0.0,cuteMonster_red.jpeg,PathFollow
481.25302,284.87183,-0.82737523,-0.33121523,-0.013301158,0.005254471,2.2074873,-0.0408391,-0.00591609,120.03103,308.58478,0.63484275,0.27207473,0.0034507574,-0.006720841,-1.1769586,0.0,-0.0027738013,cuteMonster_red.jpeg,PathFollow
480.42566,284.54062,-0.84067637,-0.32596076,-0.012017381,0.004889235,2.1666481,-0.046755187,-0.00435172,120.66587,308.85684,0.6382935,0.2653539,0.003126657,-0.0061174305,-1.1769586,-0.0027738013,-0.002525805,cuteMonster_red.jpeg,PathFollow
479.585,284.21466,-0.85269374,-0.3210715,-0.012707269,0.012092708,2.119893,-0.051106907,-0.0048470697,121.30416,309.1222,0.6414202,0.25923645,0.0032940924,-0.04469518,-1.1797323,-0.0052996064,-0.00947004,cuteMonster_red.jpeg,PathFollow
478.7323,283.8936,-0.865401,-0.3089788,-0.011477411,0.011084564,2.0687861,-0.055953976,-0.0029570546,121.94558,309.38144,0.6447143,0.21454127,0.0028515994,-0.04062727,-1.1850319,-0.014769646,-0.008523036,cuteMonster_red.jpeg,PathFollow
477.8669,283.5846,-0.87687844,-0.29789424,-0.010367108,0.010162234,2.0128322,-0.05891103,-0.0011127752,122.590294,309.59598,0.6475659,0.173914,0.0024608553,-0.03693149,-1.1998016,-0.023292683,-0.0076707317,cuteMonster_red.jpeg,PathFollow
476.99002,283.2867,-0.88724554,-0.287732,-0.00936473,0.009318301,1.9539211,-0.060023803,6.358527E-4,123.23786,309.7699,0.65002674,0.13698252,0.0021163404,-0.03357383,-1.2230942,-0.030963415,-0.0069036586,cuteMonster_red.jpeg,PathFollow
476.10278,282.999,-0.89661026,-0.2784137,-0.008459777,0.0085460935,1.8938973,-0.059387952,0.0022452131,123.887886,309.9069,0.65214306,0.10340869,0.00181306,-0.030523349,-1.2540576,-0.037867073,-0.006213293,cuteMonster_red.jpeg,PathFollow
475.20618,282.72058,-0.90507007,-0.26986763,-0.007642782,0.007839461,1.8345094,-0.05714274,0.003678833,124.54003,310.01028,0.6539561,0.072885334,0.0015465319,-0.027751898,-1.2919247,-0.044080365,-0.0055919634,cuteMonster_red.jpeg,PathFollow
474.30112,282.4507,-0.9127129,-0.26202816,-0.0069051743,0.007192773,1.7773666,0.0,0.0,125.193985,310.08316,0.6555027,0.045133434,0.001312697,-0.025233945,-1.3360051,-0.049672328,-0.0050327675,cuteMonster_red.jpeg,PathFollow
473.3884,282.1887,-0.91961807,-0.2548354,-0.0062392415,0.0066008703,1.7773666,0.0,0.0,125.84949,310.1283,0.65681535,0.01989949,0.0011079311,-0.02294626,-1.3856775,-0.054705095,-0.0045294906,cuteMonster_red.jpeg,PathFollow
472.46878,281.93387,-0.9258573,-0.24823453,-0.0056379796,0.006059058,1.7773666,0.0,-5.1014347E-4,126.5063,310.1482,0.6579233,-0.0030467715,9.2895626E-4,-0.020867715,-1.4403826,-0.059234586,-0.0040765414,cuteMonster_red.jpeg,PathFollow
471.54294,281.68564,-0.9314953,-0.24217546,-0.005095118,0.005563067,1.7773666,-5.1014347E-4,-4.9118313E-4,127.16422,310.14514,0.6588522,-0.023914486,7.728517E-4,-0.018979121,-1.4996172,-0.06331113,-0.003668887,cuteMonster_red.jpeg,PathFollow
470.61145,281.44345,-0.93659043,-0.2366124,-0.0046049533,0.0051089823,1.7768565,-0.0010013266,-4.572586E-4,127.823074,310.12122,0.65962505,-0.042893607,6.369889E-4,-0.017263053,-1.5629283,-0.06698002,-0.0024935105,cuteMonster_red.jpeg,PathFollow
469.67487,281.20685,-0.94119537,-0.23150341,-0.004162359,0.004693152,1.7758552,-0.0014585853,-4.1055944E-4,128.4827,310.0783,0.66026205,-0.06015666,5.1903725E-4,-0.015703686,-1.6299083,-0.06947353,-3.9716065E-4,cuteMonster_red.jpeg,PathFollow
468.73367,280.97534,-0.94535774,-0.22681026,-0.0037627101,0.004312356,1.7743967,-0.0018691447,-3.5351742E-4,129.14296,310.01816,0.6607811,-0.075860344,4.1689276E-4,-0.0142866615,-1.6993818,-0.06987069,0.0015667875,cuteMonster_red.jpeg,PathFollow
467.78833,280.74854,-0.94912046,-0.22249791,-0.003401804,0.0039635748,1.7725275,-0.002222662,-2.8864562E-4,129.80374,309.9423,0.66119796,-0.090147,3.2869578E-4,-0.012998879,-1.7692525,-0.0683039,0.0033510365,cuteMonster_red.jpeg,PathFollow
466.8392,280.52603,-0.9525223,-0.21853434,-0.0030758916,0.003644085,1.7703048,0.0,0.0,130.46494,309.85214,0.6615267,-0.10314588,2.527833E-4,-0.0118285045,-1.8375565,-0.064952865,0.0049168435,cuteMonster_red.jpeg,PathFollow
465.8867,280.3075,-0.9555982,-0.21489026,-0.002781558,0.0033513755,1.7703048,0.0,0.0,131.12646,309.749,0.66177946,-0.11497439,1.8766522E-4,-0.010764754,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
464.9311,280.0926,-0.95837975,-0.21153888,-0.0025157272,0.003083183,1.7703048,0.0,-5.100239E-4,131.78824,309.63403,0.66196716,-0.12573914,1.320362E-4,-0.009797868,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
463.97272,279.88104,-0.9608955,-0.2084557,-0.002275616,0.0028373897,1.7703048,-5.100239E-4,-4.7723082E-4,132.45021,309.5083,0.6620992,-0.13553701,8.4728E-5,-0.008918943,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
463.0118,279.67258,-0.9631711,-0.2056183,-0.0020587326,0.002612096,1.7697948,-9.872548E-4,-4.3191883E-4,133.1123,309.37277,0.6621839,-0.14445595,4.4703484E-5,-0.008119914,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
462.04865,279.46695,-0.96522987,-0.20300621,-0.001862818,0.0024055645,1.7688075,-0.0014191736,-3.7636765E-4,133.77449,309.2283,0.6622286,-0.15257587,1.1056662E-5,-0.007393442,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
461.0834,279.26395,-0.9670927,-0.20060064,-0.001685828,0.0022161677,1.7673883,0.0,0.0,134.43672,309.0757,0.6622397,-0.1599693,-1.705885E-5,-0.0067329034,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
460.1163,279.06335,-0.9687785,-0.19838446,-0.0015259326,0.0020424738,1.7673883,0.0,-5.064756E-4,135.09897,308.91574,0.6622226,-0.16670221,-4.0346386E-5,-0.006132266,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
459.14752,278.86496,-0.9703044,-0.19634199,-0.0021577477,0.0069179176,1.7673883,-5.064756E-4,-0.0019284614,135.76118,308.74905,0.6621823,-0.17283447,-5.943179E-5,-0.005586055,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
458.17722,278.6686,-0.9724622,-0.18942407,-0.0019551218,0.0063291355,1.7668818,-0.002434937,-0.0017508566,136.42337,308.57623,0.66212285,-0.17842053,-7.4899195E-5,-0.00508928,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
457.20474,278.4792,-0.9744173,-0.18309493,-0.0017717064,0.005791786,1.7644469,-0.004185794,-0.0015336083,137.0855,308.39783,0.6620479,-0.18350981,-8.721948E-5,-0.004637419,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
456.23032,278.29608,-0.976189,-0.17730315,-0.0016057014,0.005301333,1.760261,-0.0057194023,-0.0012859532,137.74754,308.21432,0.6619607,-0.18814723,-9.683966E-5,-0.004226354,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
455.25412,278.11877,-0.9777947,-0.17200182,-0.0014554143,0.004853596,1.7545416,-0.0070053553,-0.0010172947,138.4095,308.02618,0.66186386,-0.19237359,-1.0413527E-4,-0.0038523735,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
454.27634,277.94678,-0.97925013,-0.16714823,-0.0013193607,0.0044447877,1.7475363,-0.00802265,-7.369762E-4,139.07137,307.8338,0.66175973,-0.19622596,-1.0944009E-4,-0.0035120784,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
453.2971,277.77963,-0.9805695,-0.16270344,-0.0011961997,0.0040714727,1.7395136,-0.008759626,-4.5398792E-4,139.73312,307.63757,0.6616503,-0.19973804,-1.1306405E-4,-0.0032024204,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
452.31653,277.61694,-0.9817657,-0.15863197,-0.0010846913,0.003730502,1.730754,-0.009213614,-1.7674528E-4,140.39478,307.43784,0.66153723,-0.20294046,-1.1525154E-4,-0.0029206052,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
451.33478,277.4583,-0.9828504,-0.15490146,-9.83733E-4,0.0034190572,1.7215405,-0.00939036,8.7099615E-5,141.05632,307.2349,0.66142195,-0.20586106,-1.1622906E-4,-0.0026640967,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
450.35193,277.3034,-0.9838341,-0.1514824,-8.9232327E-4,0.003134524,1.7121501,-0.009303261,3.3084716E-4,141.71774,307.02902,0.6613057,-0.20852515,-1.16199255E-4,-0.0024305775,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
449.3681,277.15192,-0.9847264,-0.14834788,-8.0954435E-4,0.0028745295,1.7028469,0.0,0.0,142.37904,306.8205,0.66118956,-0.21095572,-1.1533499E-4,-0.0022179782,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
448.38336,277.00357,-0.985536,-0.14547336,-7.345736E-4,0.0026368923,1.7028469,0.0,0.0,143.04024,306.60953,0.6610742,-0.2131737,-3.6374928E-4,-0.0019359678,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
447.39783,276.8581,-0.98627055,-0.14283647,-6.666899E-4,0.0024196827,1.7028469,0.0,0.0,143.70131,306.39636,0.66071045,-0.21510968,-0.0012528778,-0.0014439404,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
446.41156,276.71527,-0.9869372,-0.14041679,-6.051838E-4,0.002221068,1.7028469,0.0,0.0,144.36201,306.18124,0.65945756,-0.21655361,-0.0020525753,-9.983808E-4,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
445.42462,276.57486,-0.9875424,-0.13819572,-5.494833E-4,0.0020394637,1.7028469,0.0,0.0,145.02147,305.9647,0.657405,-0.21755199,-0.002770561,-5.9536844E-4,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
444.43707,276.43668,-0.9880919,-0.13615626,-4.990101E-4,0.0018733576,1.7028469,0.0,0.0,145.67888,305.74713,0.6546345,-0.21814737,-0.0034138798,-2.3124515E-4,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
443.44897,276.3005,-0.9885909,-0.1342829,-4.5329332E-4,0.0017214551,1.7028469,0.0,0.0,146.33351,305.529,0.6512206,-0.21837862,-0.003988975,9.727329E-5,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
442.4604,276.16623,-0.9890442,-0.13256145,-4.118681E-4,0.0015824415,1.7028469,0.0,0.0,146.98473,305.3106,0.64723164,-0.21828134,-0.0045017777,3.9328187E-4,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
441.47134,276.03366,-0.98945606,-0.130979,-3.743291E-4,0.0014552511,1.7028469,0.0,0.0,147.63196,305.09232,0.6427299,-0.21788806,-0.0049577355,6.595656E-4,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
440.4819,275.90268,-0.9898304,-0.12952375,-3.403008E-4,0.0013388306,1.7028469,0.0,0.0,148.27469,304.87442,0.63777214,-0.21722849,-0.0053617777,8.9866074E-4,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
439.49207,275.77316,-0.99017066,-0.12818493,-6.396234E-4,0.0045393566,1.7028469,0.0,-0.0014084533,148.91246,304.6572,0.63241035,-0.21632983,-0.0057184757,0.0011129066,-1.9025093,0.0,0.0,cuteMonster_red.jpeg,PathFollow
438.5019,275.645,-0.9908103,-0.123645574,-5.811453E-4,0.004151764,1.7028469,-0.0014084533,-0.0012866779,149.54488,304.44086,0.6266919,-0.21521692,-0.009368563,-0.023854988,-1.9025093,0.0,-0.01,cuteMonster_red.jpeg,PathFollow
437.51108,275.52133,-0.9913914,-0.11949381,-5.280912E-4,0.0037981875,1.7014384,-0.002695131,-0.0011353681,150.17157,304.22565,0.61732334,-0.2390719,-0.008641708,-0.021715019,-1.9025093,-0.01,-0.009000001,cuteMonster_red.jpeg,PathFollow
436.51968,275.40182,-0.9919195,-0.115695626,-4.7994853E-4,0.0034755655,1.6987433,-0.0038304992,-9.610631E-4,150.7889,303.98657,0.6086816,-0.26078692,-0.007972335,-0.01976923,-1.9125093,-0.019000001,-0.0081,cuteMonster_red.jpeg,PathFollow
435.52777,275.28613,-0.99239945,-0.112220064,-4.3625236E-4,0.0031811155,1.6949128,-0.0047915624,-7.704849E-4,151.39758,303.7258,0.60070926,-0.28055614,-0.007355845,-0.018000007,-1.9315094,-0.0271,-0.0072899996,cuteMonster_red.jpeg,PathFollow
434.53537,275.17392,-0.9928357,-0.10903895,-3.9659144E-4,0.0029123523,1.6901212,-0.0055620475,-5.703497E-4,151.99829,303.44525,0.5933534,-0.29855615,-0.006787968,-0.016391253,-1.9586093,-0.03439,-0.006126455,cuteMonster_red.jpeg,PathFollow
433.54254,275.06488,-0.9932323,-0.1061266,-3.6060213E-4,0.0026670112,1.6845591,-0.0061323973,-3.6716223E-4,152.59164,303.1467,0.58656543,-0.3149474,-0.006284845,-0.014910636,-1.9929993,-0.040516455,-0.004624847,cuteMonster_red.jpeg,PathFollow
432.54932,274.95874,-0.9935929,-0.10345959,-3.2793282E-4,0.002443026,1.6784267,-0.0064995596,-1.6704062E-4,153.1782,302.83176,0.5802806,-0.32985803,-0.0064775525,-0.012978655,-2.0335157,-0.045141302,-0.0030906647,cuteMonster_red.jpeg,PathFollow
431.55573,274.8553,-0.99392086,-0.101016566,-2.9828548E-4,0.0022384524,1.6719272,-0.0066666002,2.444461E-5,153.75848,302.5019,0.57380307,-0.34283668,-0.0066421865,-0.01121898,-2.078657,-0.048231967,-0.0015707687,cuteMonster_red.jpeg,PathFollow
430.5618,274.75427,-0.9942191,-0.09877811,-2.7136802E-4,0.0020516068,1.6652607,0.0,0.0,154.33229,302.15906,0.5671609,-0.35405564,-0.006781292,-0.00961712,-2.126889,-0.049802735,-1.0822453E-4,cuteMonster_red.jpeg,PathFollow
429.56757,274.6555,-0.9944905,-0.09672651,-2.469301E-4,0.0018809378,1.6652607,0.0,0.0,154.89944,301.805,0.5603796,-0.36367276,-0.006897184,-0.008159715,-2.1766918,-0.04991096,0.0012586911,cuteMonster_red.jpeg,PathFollow
428.5731,274.55875,-0.99473745,-0.09484557,-2.2475123E-4,0.0017250187,1.6652607,0.0,0.0,155.45982,301.4413,0.5534824,-0.3718325,-0.0069919974,-0.0068345875,-2.2266028,-0.04865227,0.002497173,cuteMonster_red.jpeg,PathFollow
427.57834,274.4639,-0.9949622,-0.09312055,-2.0459891E-4,0.0015825115,1.6652607,0.0,0.0,156.0133,301.0695,0.54649043,-0.3786671,-0.0070676715,-0.0056305737,-2.275255,-0.046155095,0.0035805102,cuteMonster_red.jpeg,PathFollow
426.58337,274.3708,-0.99516684,-0.09153804,-1.8630624E-4,0.0014522367,1.6652607,0.0,0.0,156.5598,300.69083,0.53942275,-0.38429767,-0.0071259947,-0.0045373915,-2.3214102,0.0,0.0,cuteMonster_red.jpeg,PathFollow
425.5882,274.27924,-0.99535316,-0.090085804,-1.6968846E-4,0.0013331876,1.6652607,0.0,-5.052018E-4,157.09923,300.30652,0.5322968,-0.38883507,-0.0071686,-0.0035456151,-2.3214102,0.0,0.0,cuteMonster_red.jpeg,PathFollow
424.59283,274.18915,-0.99552286,-0.08875262,-1.5459656E-4,0.0012243151,1.6652607,-5.052018E-4,-4.6170643E-4,157.63153,299.9177,0.5251282,-0.39238068,-0.00719696,-0.0026467026,-2.3214102,0.0,0.0,cuteMonster_red.jpeg,PathFollow
423.59732,274.1004,-0.9956775,-0.0875283,-1.408875E-4,0.0011247329,1.6647555,-9.6690824E-4,-4.0762644E-4,158.15666,299.5253,0.5179312,-0.3950274,-0.007212448,-0.0018326789,-2.3214102,0.0,0.0,cuteMonster_red.jpeg,PathFollow
422.60165,274.01288,-0.9958184,-0.08640357,-1.2843013E-4,0.0010336541,1.6637886,0.0,0.0,158.67459,299.13028,0.51071876,-0.39686006,-0.0072163073,-0.0010963858,-2.3214102,0.0,0.0,cuteMonster_red.jpeg,PathFollow
421.60583,273.92648,-0.9959468,-0.085369915,-1.1711717E-4,9.503163E-4,1.6637886,0.0,0.0,159.1853,298.73343,0.5035024,-0.39795646,-0.0072096647,-4.3115616E-4,-2.3214102,0.0,0.0,cuteMonster_red.jpeg,PathFollow
